line,calculated_delay,date,time,vehicle_number
6,0,2025-12-29,19:30,325
7,2,2025-12-29,19:30,208
7,2,2025-12-29,19:30,264
7,4,2025-12-29,19:30,136
8,2,2025-12-29,19:30,357
8,1,2025-12-29,19:30,389
8,3,2025-12-29,19:30,360
8,2,2025-12-29,19:30,821
9,2,2025-12-29,19:30,138
9,-1,2025-12-29,19:30,257
9,1,2025-12-29,19:30,005
10,2,2025-12-29,19:30,478
10,0,2025-12-29,19:30,467
10,-1,2025-12-29,19:30,467
11,4,2025-12-29,19:30,413
11,2,2025-12-29,19:30,013
11,0,2025-12-29,19:30,016
12,2,2025-12-29,19:30,309
12,2,2025-12-29,19:30,008
13,-1,2025-12-29,19:30,214
13,2,2025-12-29,19:30,236
13,5,2025-12-29,19:30,236
14,-1,2025-12-29,19:30,015
15,1,2025-12-29,19:30,218
16,1,2025-12-29,19:30,458
16,-1,2025-12-29,19:30,612
16,-1,2025-12-29,19:30,629
16,1,2025-12-29,19:30,460
17,1,2025-12-29,19:30,383
17,0,2025-12-29,19:30,375
17,0,2025-12-29,19:30,354
18,1,2025-12-29,19:30,207
18,4,2025-12-29,19:30,217
19,2,2025-12-29,19:30,469
19,2,2025-12-29,19:30,618
19,3,2025-12-29,19:30,623
19,1,2025-12-29,19:30,626
20,0,2025-12-29,19:30,017
20,0,2025-12-29,19:30,014
20,1,2025-12-29,19:30,018
21,4,2025-12-29,19:30,622
21,-1,2025-12-29,19:30,619
21,3,2025-12-29,19:30,653
21,1,2025-12-29,19:30,464
21,0,2025-12-29,19:30,622
22,-1,2025-12-29,19:30,510
22,0,2025-12-29,19:30,414
23,3,2025-12-29,19:30,324
23,1,2025-12-29,19:30,308
23,0,2025-12-29,19:30,317
24,5,2025-12-29,19:30,822
24,-1,2025-12-29,19:30,823
24,3,2025-12-29,19:30,377
24,4,2025-12-29,19:30,822
25,3,2025-12-29,19:30,450
25,-1,2025-12-29,19:30,616
25,2,2025-12-29,19:30,408
26,1,2025-12-29,19:30,363
26,4,2025-12-29,19:30,356
27,1,2025-12-29,19:30,009
27,0,2025-12-29,19:30,009
28,0,2025-12-29,19:30,511
28,0,2025-12-29,19:30,511
28,1,2025-12-29,19:30,020
28,0,2025-12-29,19:30,505
29,1,2025-12-29,19:30,231
29,4,2025-12-29,19:30,004
30,0,2025-12-29,19:30,226
30,0,2025-12-29,19:31,226
100,0,2025-12-29,19:31,488
100,3,2025-12-29,19:31,468
100,0,2025-12-29,19:31,611
101,0,2025-12-29,19:31,201
101,0,2025-12-29,19:31,201
103,0,2025-12-29,19:31,209
103,-1,2025-12-29,19:31,225
104,0,2025-12-29,19:31,301
104,4,2025-12-29,19:31,321
105,13,2025-12-29,19:31,323
107,0,2025-12-29,19:31,914
108,-1,2025-12-29,19:31,241
111,3,2025-12-29,19:31,224
112,-1,2025-12-29,19:31,232
123,1,2025-12-29,19:31,926
132,0,2025-12-29,19:31,310
1,0,2025-12-29,19:43,253
1,1,2025-12-29,19:43,255
2,5,2025-12-29,19:43,824
2,0,2025-12-29,19:43,367
3,2,2025-12-29,19:43,376
3,3,2025-12-29,19:43,808
3,-1,2025-12-29,19:43,384
3,3,2025-12-29,19:43,380
3,1,2025-12-29,19:43,371
4,2,2025-12-29,19:43,477
4,0,2025-12-29,19:43,651
4,1,2025-12-29,19:43,483
4,0,2025-12-29,19:43,463
5,4,2025-12-29,19:43,361
5,1,2025-12-29,19:43,359
5,-1,2025-12-29,19:43,365
7,3,2025-12-29,19:43,264
7,5,2025-12-29,19:43,136
7,-1,2025-12-29,19:43,208
8,1,2025-12-29,19:43,357
8,0,2025-12-29,19:43,389
8,-1,2025-12-29,19:43,360
8,4,2025-12-29,19:44,821
8,-1,2025-12-29,19:44,369
9,2,2025-12-29,19:44,138
9,0,2025-12-29,19:44,257
9,4,2025-12-29,19:44,005
9,-1,2025-12-29,19:44,254
10,0,2025-12-29,19:44,467
10,0,2025-12-29,19:44,467
10,0,2025-12-29,19:44,478
11,4,2025-12-29,19:44,413
11,1,2025-12-29,19:44,013
11,3,2025-12-29,19:44,016
12,1,2025-12-29,19:44,012
12,2,2025-12-29,19:44,008
12,-1,2025-12-29,19:44,309
13,1,2025-12-29,19:44,236
13,0,2025-12-29,19:44,214
14,0,2025-12-29,19:44,015
14,0,2025-12-29,19:44,410
14,3,2025-12-29,19:44,410
14,0,2025-12-29,19:44,015
15,1,2025-12-29,19:44,210
15,-1,2025-12-29,19:44,218
16,0,2025-12-29,19:44,458
16,3,2025-12-29,19:44,460
16,2,2025-12-29,19:44,615
17,1,2025-12-29,19:44,383
17,2,2025-12-29,19:44,378
17,0,2025-12-29,19:44,354
17,-1,2025-12-29,19:44,352
18,2,2025-12-29,19:44,207
18,0,2025-12-29,19:44,211
18,5,2025-12-29,19:44,217
19,4,2025-12-29,19:44,618
19,1,2025-12-29,19:44,457
19,-1,2025-12-29,19:44,623
19,-1,2025-12-29,19:44,626
20,-1,2025-12-29,19:44,014
20,1,2025-12-29,19:44,018
20,0,2025-12-29,19:44,017
21,1,2025-12-29,19:44,619
21,0,2025-12-29,19:44,464
21,3,2025-12-29,19:44,464
22,0,2025-12-29,19:44,414
23,2,2025-12-29,19:44,324
23,1,2025-12-29,19:44,308
23,1,2025-12-29,19:44,317
24,1,2025-12-29,19:44,823
24,4,2025-12-29,19:44,822
25,0,2025-12-29,19:44,616
25,3,2025-12-29,19:44,408
25,1,2025-12-29,19:44,450
26,-1,2025-12-29,19:44,363
26,3,2025-12-29,19:44,356
26,3,2025-12-29,19:44,356
26,0,2025-12-29,19:44,363
27,-1,2025-12-29,19:44,009
28,0,2025-12-29,19:44,020
28,0,2025-12-29,19:44,511
28,0,2025-12-29,19:44,505
29,1,2025-12-29,19:44,205
29,3,2025-12-29,19:44,004
30,0,2025-12-29,19:44,226
100,2,2025-12-29,19:44,488
100,1,2025-12-29,19:44,611
101,0,2025-12-29,19:44,201
103,0,2025-12-29,19:44,225
104,2,2025-12-29,19:44,301
105,10,2025-12-29,19:44,323
105,-1,2025-12-29,19:44,312
107,1,2025-12-29,19:44,914
108,1,2025-12-29,19:44,241
111,-1,2025-12-29,19:44,224
112,0,2025-12-29,19:44,232
123,3,2025-12-29,19:44,926
1,1,2025-12-29,19:52,253
1,-1,2025-12-29,19:52,250
2,6,2025-12-29,19:52,824
2,-1,2025-12-29,19:52,367
2,1,2025-12-29,19:52,366
3,4,2025-12-29,19:53,808
3,1,2025-12-29,19:53,384
3,5,2025-12-29,19:53,380
3,0,2025-12-29,19:53,371
4,2,2025-12-29,19:53,477
4,0,2025-12-29,19:53,651
4,1,2025-12-29,19:53,483
4,-1,2025-12-29,19:53,463
5,3,2025-12-29,19:53,361
5,-1,2025-12-29,19:53,387
5,0,2025-12-29,19:53,359
5,-1,2025-12-29,19:53,365
7,1,2025-12-29,19:53,264
7,2,2025-12-29,19:53,136
7,5,2025-12-29,19:53,136
7,0,2025-12-29,19:53,208
8,0,2025-12-29,19:53,389
8,1,2025-12-29,19:53,360
8,4,2025-12-29,19:53,821
8,1,2025-12-29,19:53,369
9,1,2025-12-29,19:53,257
9,0,2025-12-29,19:53,005
9,4,2025-12-29,19:53,005
9,0,2025-12-29,19:53,254
10,1,2025-12-29,19:53,467
10,3,2025-12-29,19:53,478
11,0,2025-12-29,19:53,013
11,4,2025-12-29,19:53,016
12,1,2025-12-29,19:53,012
12,2,2025-12-29,19:53,008
13,2,2025-12-29,19:53,236
13,0,2025-12-29,19:53,214
14,2,2025-12-29,19:53,015
14,0,2025-12-29,19:53,410
14,2,2025-12-29,19:53,015
15,3,2025-12-29,19:53,210
15,2,2025-12-29,19:53,218
16,0,2025-12-29,19:53,458
16,0,2025-12-29,19:53,629
16,1,2025-12-29,19:53,460
16,0,2025-12-29,19:53,615
17,1,2025-12-29,19:53,378
17,-1,2025-12-29,19:53,354
17,-1,2025-12-29,19:53,352
18,2,2025-12-29,19:53,207
18,2,2025-12-29,19:53,211
18,2,2025-12-29,19:53,217
18,3,2025-12-29,19:53,215
19,5,2025-12-29,19:53,618
19,1,2025-12-29,19:53,457
19,-1,2025-12-29,19:53,626
20,0,2025-12-29,19:53,014
20,0,2025-12-29,19:53,018
20,2,2025-12-29,19:53,018
20,2,2025-12-29,19:53,017
21,0,2025-12-29,19:53,619
21,0,2025-12-29,19:53,464
21,4,2025-12-29,19:53,464
21,1,2025-12-29,19:53,622
21,0,2025-12-29,19:53,619
23,2,2025-12-29,19:53,324
23,0,2025-12-29,19:53,308
23,1,2025-12-29,19:53,317
24,1,2025-12-29,19:53,823
24,5,2025-12-29,19:53,822
25,-1,2025-12-29,19:53,616
25,0,2025-12-29,19:53,408
25,1,2025-12-29,19:53,408
25,1,2025-12-29,19:53,450
26,4,2025-12-29,19:53,356
26,-1,2025-12-29,19:53,363
27,-1,2025-12-29,19:53,009
28,0,2025-12-29,19:53,020
28,0,2025-12-29,19:53,511
28,0,2025-12-29,19:53,020
28,1,2025-12-29,19:53,505
28,0,2025-12-29,19:53,511
29,2,2025-12-29,19:53,205
29,0,2025-12-29,19:53,004
29,1,2025-12-29,19:53,231
30,0,2025-12-29,19:53,226
100,3,2025-12-29,19:53,488
100,1,2025-12-29,19:53,468
100,2,2025-12-29,19:53,611
100,0,2025-12-29,19:53,488
101,0,2025-12-29,19:53,201
102,1,2025-12-29,19:53,310
105,8,2025-12-29,19:53,323
105,1,2025-12-29,19:53,312
107,2,2025-12-29,19:53,914
108,-1,2025-12-29,19:53,241
111,1,2025-12-29,19:53,224
112,1,2025-12-29,19:53,232
142,1,2025-12-29,19:53,311
1,0,2025-12-29,20:15,255
1,3,2025-12-29,20:15,250
2,-1,2025-12-29,20:15,367
2,4,2025-12-29,20:15,366
3,3,2025-12-29,20:15,384
3,0,2025-12-29,20:15,371
3,2,2025-12-29,20:15,808
4,3,2025-12-29,20:15,651
4,1,2025-12-29,20:15,483
4,1,2025-12-29,20:15,463
4,0,2025-12-29,20:15,480
5,1,2025-12-29,20:15,387
5,-1,2025-12-29,20:15,359
5,0,2025-12-29,20:15,365
5,0,2025-12-29,20:15,361
6,0,2025-12-29,20:15,325
7,3,2025-12-29,20:15,136
7,0,2025-12-29,20:15,208
7,2,2025-12-29,20:15,208
7,0,2025-12-29,20:15,264
8,3,2025-12-29,20:15,360
8,-1,2025-12-29,20:15,821
8,5,2025-12-29,20:15,369
8,0,2025-12-29,20:15,389
9,2,2025-12-29,20:15,005
9,0,2025-12-29,20:15,254
9,0,2025-12-29,20:15,138
10,2,2025-12-29,20:15,467
10,2,2025-12-29,20:15,478
10,2,2025-12-29,20:15,478
10,3,2025-12-29,20:15,621
11,3,2025-12-29,20:15,013
11,1,2025-12-29,20:15,016
11,4,2025-12-29,20:15,512
12,2,2025-12-29,20:15,012
12,1,2025-12-29,20:15,008
12,2,2025-12-29,20:15,309
12,0,2025-12-29,20:15,012
13,0,2025-12-29,20:15,214
13,-3,2025-12-29,20:15,214
14,2,2025-12-29,20:15,410
14,0,2025-12-29,20:15,015
14,2,2025-12-29,20:15,015
14,1,2025-12-29,20:15,410
15,1,2025-12-29,20:15,210
15,2,2025-12-29,20:15,218
16,-1,2025-12-29,20:15,629
16,-1,2025-12-29,20:15,460
16,1,2025-12-29,20:15,612
17,3,2025-12-29,20:15,378
17,2,2025-12-29,20:15,375
17,2,2025-12-29,20:15,352
17,0,2025-12-29,20:15,383
18,3,2025-12-29,20:15,211
18,3,2025-12-29,20:15,217
18,3,2025-12-29,20:15,215
18,1,2025-12-29,20:15,207
19,2,2025-12-29,20:15,457
19,-1,2025-12-29,20:15,626
19,5,2025-12-29,20:15,618
20,1,2025-12-29,20:15,018
20,4,2025-12-29,20:15,017
20,0,2025-12-29,20:15,014
21,3,2025-12-29,20:15,464
21,0,2025-12-29,20:15,622
21,4,2025-12-29,20:15,622
21,1,2025-12-29,20:15,619
21,0,2025-12-29,20:15,464
22,0,2025-12-29,20:15,510
23,2,2025-12-29,20:15,308
23,3,2025-12-29,20:15,324
24,0,2025-12-29,20:15,823
25,3,2025-12-29,20:15,401
25,2,2025-12-29,20:15,450
25,1,2025-12-29,20:15,616
26,7,2025-12-29,20:15,356
26,4,2025-12-29,20:15,363
27,0,2025-12-29,20:15,009
27,2,2025-12-29,20:15,009
28,2,2025-12-29,20:15,020
28,0,2025-12-29,20:15,505
28,0,2025-12-29,20:15,020
28,0,2025-12-29,20:15,511
29,2,2025-12-29,20:15,205
29,1,2025-12-29,20:15,004
29,-1,2025-12-29,20:15,231
30,1,2025-12-29,20:15,226
100,4,2025-12-29,20:15,468
100,3,2025-12-29,20:15,488
101,0,2025-12-29,20:15,201
102,1,2025-12-29,20:15,310
103,1,2025-12-29,20:15,225
104,-1,2025-12-29,20:15,321
105,14,2025-12-29,20:15,323
105,0,2025-12-29,20:15,312
105,-1,2025-12-29,20:15,312
107,4,2025-12-29,20:15,914
108,2,2025-12-29,20:15,241
111,0,2025-12-29,20:15,224
111,1,2025-12-29,20:15,224
112,-1,2025-12-29,20:15,232
142,3,2025-12-29,20:15,311
1,4,2025-12-29,20:39,255
1,0,2025-12-29,20:39,250
1,1,2025-12-29,20:39,253
2,0,2025-12-29,20:39,367
2,1,2025-12-29,20:39,824
3,1,2025-12-29,20:39,371
3,6,2025-12-29,20:39,808
3,3,2025-12-29,20:39,384
4,3,2025-12-29,20:39,483
4,4,2025-12-29,20:39,480
4,-1,2025-12-29,20:39,477
5,4,2025-12-29,20:39,359
5,0,2025-12-29,20:39,361
5,0,2025-12-29,20:39,361
5,1,2025-12-29,20:39,387
6,-1,2025-12-29,20:39,325
7,0,2025-12-29,20:39,208
7,2,2025-12-29,20:39,264
7,-1,2025-12-29,20:39,136
8,2,2025-12-29,20:39,821
8,-1,2025-12-29,20:39,369
8,2,2025-12-29,20:39,389
8,2,2025-12-29,20:39,360
9,0,2025-12-29,20:39,254
9,0,2025-12-29,20:39,138
9,0,2025-12-29,20:39,257
10,6,2025-12-29,20:39,478
10,1,2025-12-29,20:39,621
10,1,2025-12-29,20:39,621
10,-1,2025-12-29,20:39,467
11,2,2025-12-29,20:39,016
11,1,2025-12-29,20:39,013
12,4,2025-12-29,20:39,008
12,-1,2025-12-29,20:39,309
12,2,2025-12-29,20:39,012
13,0,2025-12-29,20:39,214
13,1,2025-12-29,20:39,236
14,2,2025-12-29,20:39,015
14,0,2025-12-29,20:39,410
14,3,2025-12-29,20:39,410
14,2,2025-12-29,20:39,015
15,1,2025-12-29,20:39,218
15,1,2025-12-29,20:39,210
16,0,2025-12-29,20:39,460
16,3,2025-12-29,20:39,612
16,1,2025-12-29,20:39,458
17,3,2025-12-29,20:39,375
17,0,2025-12-29,20:39,354
17,1,2025-12-29,20:39,383
17,2,2025-12-29,20:39,378
18,5,2025-12-29,20:39,217
18,1,2025-12-29,20:39,215
18,0,2025-12-29,20:39,207
19,-1,2025-12-29,20:39,626
19,4,2025-12-29,20:39,618
19,3,2025-12-29,20:39,457
20,2,2025-12-29,20:39,017
20,0,2025-12-29,20:39,014
20,0,2025-12-29,20:39,018
21,2,2025-12-29,20:39,622
21,-1,2025-12-29,20:39,619
21,2,2025-12-29,20:39,464
21,0,2025-12-29,20:39,622
22,2,2025-12-29,20:39,510
22,0,2025-12-29,20:39,414
23,-1,2025-12-29,20:39,317
23,3,2025-12-29,20:39,324
24,4,2025-12-29,20:39,823
24,-1,2025-12-29,20:39,377
25,6,2025-12-29,20:39,401
25,1,2025-12-29,20:39,450
25,0,2025-12-29,20:39,616
26,5,2025-12-29,20:39,363
26,1,2025-12-29,20:39,356
27,-1,2025-12-29,20:39,009
28,-1,2025-12-29,20:39,505
28,0,2025-12-29,20:39,505
28,1,2025-12-29,20:39,020
29,2,2025-12-29,20:39,004
29,3,2025-12-29,20:39,205
30,0,2025-12-29,20:39,226
30,1,2025-12-29,20:39,226
100,2,2025-12-29,20:39,611
100,6,2025-12-29,20:39,468
101,0,2025-12-29,20:39,201
101,0,2025-12-29,20:39,201
102,-1,2025-12-29,20:39,310
103,3,2025-12-29,20:39,225
104,4,2025-12-29,20:39,321
105,2,2025-12-29,20:39,312
107,2,2025-12-29,20:39,914
108,-1,2025-12-29,20:39,241
111,1,2025-12-29,20:39,224
112,1,2025-12-29,20:39,232
1,3,2025-12-29,20:51,255
1,1,2025-12-29,20:51,250
1,1,2025-12-29,20:51,253
2,-1,2025-12-29,20:51,367
2,4,2025-12-29,20:51,824
3,1,2025-12-29,20:51,371
3,4,2025-12-29,20:51,808
3,2,2025-12-29,20:51,384
4,4,2025-12-29,20:51,483
4,0,2025-12-29,20:51,463
4,1,2025-12-29,20:51,477
4,1,2025-12-29,20:51,651
5,0,2025-12-29,20:51,361
5,0,2025-12-29,20:51,387
5,-1,2025-12-29,20:51,387
5,0,2025-12-29,20:51,359
6,-1,2025-12-29,20:51,325
7,0,2025-12-29,20:51,208
7,1,2025-12-29,20:51,136
8,2,2025-12-29,20:51,821
8,3,2025-12-29,20:51,369
8,2,2025-12-29,20:51,389
8,2,2025-12-29,20:51,360
9,1,2025-12-29,20:51,254
9,-1,2025-12-29,20:51,138
9,1,2025-12-29,20:51,257
10,6,2025-12-29,20:51,478
10,1,2025-12-29,20:51,621
10,0,2025-12-29,20:51,467
11,2,2025-12-29,20:51,016
11,2,2025-12-29,20:51,512
11,2,2025-12-29,20:51,013
12,5,2025-12-29,20:51,008
12,1,2025-12-29,20:51,309
12,3,2025-12-29,20:51,012
12,0,2025-12-29,20:51,008
13,-1,2025-12-29,20:51,214
13,0,2025-12-29,20:51,236
13,-1,2025-12-29,20:51,236
13,0,2025-12-29,20:51,214
14,1,2025-12-29,20:51,015
14,1,2025-12-29,20:51,015
15,2,2025-12-29,20:51,218
15,1,2025-12-29,20:51,210
16,2,2025-12-29,20:51,460
16,3,2025-12-29,20:51,612
16,3,2025-12-29,20:51,458
17,1,2025-12-29,20:51,354
17,1,2025-12-29,20:51,378
18,1,2025-12-29,20:51,215
18,2,2025-12-29,20:51,207
18,0,2025-12-29,20:51,211
19,-1,2025-12-29,20:51,626
19,1,2025-12-29,20:51,618
19,3,2025-12-29,20:51,457
20,4,2025-12-29,20:51,017
20,-1,2025-12-29,20:51,018
21,1,2025-12-29,20:51,619
21,5,2025-12-29,20:51,464
21,-1,2025-12-29,20:51,622
22,0,2025-12-29,20:52,414
23,0,2025-12-29,20:52,317
23,3,2025-12-29,20:52,324
24,2,2025-12-29,20:52,377
24,-1,2025-12-29,20:52,822
25,1,2025-12-29,20:52,450
25,-1,2025-12-29,20:52,616
25,6,2025-12-29,20:52,401
26,4,2025-12-29,20:52,363
26,0,2025-12-29,20:52,356
28,-1,2025-12-29,20:52,505
28,0,2025-12-29,20:52,505
28,0,2025-12-29,20:52,020
29,1,2025-12-29,20:52,004
29,0,2025-12-29,20:52,231
29,3,2025-12-29,20:52,205
30,0,2025-12-29,20:52,226
100,1,2025-12-29,20:52,611
100,1,2025-12-29,20:52,468
100,0,2025-12-29,20:52,611
101,1,2025-12-29,20:52,201
102,1,2025-12-29,20:52,310
103,3,2025-12-29,20:52,225
104,7,2025-12-29,20:52,321
105,0,2025-12-29,20:52,312
105,0,2025-12-29,20:52,312
107,1,2025-12-29,20:52,914
108,-1,2025-12-29,20:52,241
111,1,2025-12-29,20:52,224
111,0,2025-12-29,20:52,224
112,2,2025-12-29,20:52,232
1,3,2025-12-29,21:12,250
1,0,2025-12-29,21:12,255
3,2,2025-12-29,21:12,808
3,-1,2025-12-29,21:12,384
3,0,2025-12-29,21:12,371
4,0,2025-12-29,21:12,463
4,0,2025-12-29,21:12,480
4,2,2025-12-29,21:12,651
4,-1,2025-12-29,21:12,483
5,1,2025-12-29,21:12,387
5,1,2025-12-29,21:12,359
6,-1,2025-12-29,21:12,325
7,-1,2025-12-29,21:12,264
7,1,2025-12-29,21:12,136
8,3,2025-12-29,21:12,369
8,0,2025-12-29,21:12,360
8,2,2025-12-29,21:12,360
8,2,2025-12-29,21:12,821
9,1,2025-12-29,21:12,138
9,-1,2025-12-29,21:12,257
9,-1,2025-12-29,21:12,254
10,2,2025-12-29,21:12,467
10,2,2025-12-29,21:12,467
10,2,2025-12-29,21:12,478
11,1,2025-12-29,21:12,512
11,0,2025-12-29,21:12,016
12,1,2025-12-29,21:12,309
12,1,2025-12-29,21:12,012
12,1,2025-12-29,21:12,008
13,0,2025-12-29,21:12,236
13,1,2025-12-29,21:12,214
14,2,2025-12-29,21:12,410
14,0,2025-12-29,21:12,015
14,1,2025-12-29,21:12,015
14,2,2025-12-29,21:12,410
16,1,2025-12-29,21:12,612
16,-1,2025-12-29,21:12,458
16,-2,2025-12-29,21:12,629
16,-1,2025-12-29,21:12,460
17,-1,2025-12-29,21:12,383
17,1,2025-12-29,21:12,378
17,1,2025-12-29,21:12,375
18,-2,2025-12-29,21:12,215
18,0,2025-12-29,21:12,207
18,-1,2025-12-29,21:12,211
19,1,2025-12-29,21:12,618
19,-1,2025-12-29,21:12,626
20,0,2025-12-29,21:12,014
20,1,2025-12-29,21:12,018
20,0,2025-12-29,21:12,017
21,1,2025-12-29,21:12,619
21,-1,2025-12-29,21:12,464
21,1,2025-12-29,21:12,622
21,0,2025-12-29,21:12,619
22,-1,2025-12-29,21:12,510
23,1,2025-12-29,21:12,324
23,0,2025-12-29,21:12,317
24,0,2025-12-29,21:12,377
24,3,2025-12-29,21:12,377
24,1,2025-12-29,21:12,822
24,1,2025-12-29,21:12,823
25,1,2025-12-29,21:12,616
25,0,2025-12-29,21:12,401
25,1,2025-12-29,21:12,401
25,3,2025-12-29,21:12,450
26,2,2025-12-29,21:12,356
27,0,2025-12-29,21:12,009
28,0,2025-12-29,21:12,505
28,0,2025-12-29,21:12,020
28,3,2025-12-29,21:12,020
28,0,2025-12-29,21:12,505
29,2,2025-12-29,21:12,231
29,4,2025-12-29,21:12,205
29,2,2025-12-29,21:12,004
30,-1,2025-12-29,21:12,226
100,1,2025-12-29,21:12,488
100,0,2025-12-29,21:12,611
101,-1,2025-12-29,21:12,201
101,0,2025-12-29,21:12,201
104,6,2025-12-29,21:12,321
105,1,2025-12-29,21:12,312
107,0,2025-12-29,21:12,914
108,1,2025-12-29,21:12,241
111,0,2025-12-29,21:12,224
142,2,2025-12-29,21:13,311
1,1,2025-12-29,21:31,255
1,3,2025-12-29,21:31,250
2,4,2025-12-29,21:31,824
2,0,2025-12-29,21:31,367
3,-1,2025-12-29,21:31,384
3,1,2025-12-29,21:31,371
4,1,2025-12-29,21:31,480
4,0,2025-12-29,21:31,477
4,0,2025-12-29,21:31,483
4,0,2025-12-29,21:31,463
5,0,2025-12-29,21:31,387
5,-1,2025-12-29,21:31,361
5,0,2025-12-29,21:31,387
6,0,2025-12-29,21:31,325
7,-1,2025-12-29,21:31,264
7,0,2025-12-29,21:31,208
8,1,2025-12-29,21:31,360
8,3,2025-12-29,21:31,821
8,1,2025-12-29,21:31,369
9,1,2025-12-29,21:32,257
9,0,2025-12-29,21:32,254
10,0,2025-12-29,21:32,467
10,6,2025-12-29,21:32,478
11,1,2025-12-29,21:32,013
11,0,2025-12-29,21:32,016
11,-1,2025-12-29,21:32,512
12,2,2025-12-29,21:32,012
12,1,2025-12-29,21:32,008
12,0,2025-12-29,21:32,309
13,1,2025-12-29,21:32,236
13,-1,2025-12-29,21:32,214
14,1,2025-12-29,21:32,015
14,1,2025-12-29,21:32,410
14,1,2025-12-29,21:32,015
15,2,2025-12-29,21:32,210
16,0,2025-12-29,21:32,458
16,0,2025-12-29,21:32,629
16,0,2025-12-29,21:32,460
16,-1,2025-12-29,21:32,612
17,0,2025-12-29,21:32,383
17,1,2025-12-29,21:32,375
17,1,2025-12-29,21:32,354
18,1,2025-12-29,21:32,207
18,2,2025-12-29,21:32,217
19,-2,2025-12-29,21:32,457
19,-1,2025-12-29,21:32,626
19,1,2025-12-29,21:32,618
20,-1,2025-12-29,21:32,014
20,1,2025-12-29,21:32,017
21,1,2025-12-29,21:32,464
21,-1,2025-12-29,21:32,622
21,2,2025-12-29,21:32,619
21,0,2025-12-29,21:32,464
22,-1,2025-12-29,21:32,510
22,0,2025-12-29,21:32,414
23,1,2025-12-29,21:32,324
23,-1,2025-12-29,21:32,317
24,2,2025-12-29,21:32,377
24,0,2025-12-29,21:32,822
24,3,2025-12-29,21:32,822
24,0,2025-12-29,21:32,823
25,0,2025-12-29,21:32,616
25,1,2025-12-29,21:32,401
25,4,2025-12-29,21:32,450
26,0,2025-12-29,21:32,356
27,0,2025-12-29,21:32,009
27,-1,2025-12-29,21:32,009
28,1,2025-12-29,21:32,020
28,0,2025-12-29,21:32,020
28,-1,2025-12-29,21:32,505
29,1,2025-12-29,21:32,231
29,1,2025-12-29,21:32,205
29,0,2025-12-29,21:32,004
30,-1,2025-12-29,21:32,226
100,0,2025-12-29,21:32,611
100,2,2025-12-29,21:32,488
101,0,2025-12-29,21:32,201
101,1,2025-12-29,21:32,201
102,0,2025-12-29,21:32,310
104,6,2025-12-29,21:32,321
105,0,2025-12-29,21:32,312
105,0,2025-12-29,21:32,312
107,2,2025-12-29,21:32,914
108,0,2025-12-29,21:32,241
111,0,2025-12-29,21:32,224
111,1,2025-12-29,21:32,224
142,1,2025-12-29,21:32,311
1,2,2025-12-29,21:46,250
2,5,2025-12-29,21:46,824
2,-1,2025-12-29,21:46,367
3,0,2025-12-29,21:46,384
4,0,2025-12-29,21:46,477
4,0,2025-12-29,21:46,651
4,1,2025-12-29,21:46,483
4,-1,2025-12-29,21:46,463
5,0,2025-12-29,21:46,359
5,0,2025-12-29,21:46,361
5,0,2025-12-29,21:46,361
5,-1,2025-12-29,21:46,387
6,0,2025-12-29,21:46,325
7,2,2025-12-29,21:46,136
7,1,2025-12-29,21:46,208
8,0,2025-12-29,21:46,360
8,0,2025-12-29,21:46,821
8,0,2025-12-29,21:46,369
9,0,2025-12-29,21:46,254
10,6,2025-12-29,21:46,478
10,6,2025-12-29,21:46,478
10,0,2025-12-29,21:46,467
11,2,2025-12-29,21:46,013
11,0,2025-12-29,21:46,512
12,0,2025-12-29,21:46,012
12,1,2025-12-29,21:46,309
14,0,2025-12-29,21:46,015
14,0,2025-12-29,21:46,015
15,0,2025-12-29,21:46,210
16,-1,2025-12-29,21:46,458
16,1,2025-12-29,21:46,460
16,0,2025-12-29,21:46,612
17,0,2025-12-29,21:46,354
18,1,2025-12-29,21:46,207
18,0,2025-12-29,21:46,211
18,0,2025-12-29,21:46,217
19,-1,2025-12-29,21:46,457
19,3,2025-12-29,21:46,618
20,0,2025-12-29,21:46,018
20,0,2025-12-29,21:46,017
21,1,2025-12-29,21:46,622
21,1,2025-12-29,21:46,464
22,0,2025-12-29,21:46,414
23,1,2025-12-29,21:46,324
23,-1,2025-12-29,21:46,317
24,-1,2025-12-29,21:46,377
24,1,2025-12-29,21:46,822
24,0,2025-12-29,21:46,823
24,2,2025-12-29,21:46,823
24,0,2025-12-29,21:46,377
25,0,2025-12-29,21:46,401
25,3,2025-12-29,21:46,450
27,-1,2025-12-29,21:46,009
28,0,2025-12-29,21:46,020
28,0,2025-12-29,21:46,020
28,-1,2025-12-29,21:46,505
29,1,2025-12-29,21:46,205
29,-3,2025-12-29,21:46,004
100,1,2025-12-29,21:46,611
100,0,2025-12-29,21:46,488
101,0,2025-12-29,21:46,201
101,1,2025-12-29,21:46,201
102,0,2025-12-29,21:46,310
102,0,2025-12-29,21:46,310
104,4,2025-12-29,21:47,321
105,1,2025-12-29,21:47,312
107,2,2025-12-29,21:47,914
108,-2,2025-12-29,21:47,241
111,0,2025-12-29,21:47,224
1,0,2025-12-29,21:53,250
2,5,2025-12-29,21:53,824
4,1,2025-12-29,21:53,477
4,0,2025-12-29,21:53,651
4,0,2025-12-29,21:53,483
4,0,2025-12-29,21:53,463
